age,over_all_rating,nationality,club,best_position,potential,height,weight,foot,market_value,contract,cross,stamina,total_stats,weak_foot,skill_moves,attack_work_rate,defence_work_rate,intl_reputation,pace,shooting,passing,dribbling,defense,physical,phys_index,skill_index
20,58,Uruguay,Liverpool Fútbol Club,CM,66,179.83,73.94,Right,190000.0,3,30,69,1332,3,2,Low,Medium,1,39,47,49,54,45,60,56.0,50.0
23,65,Uruguay,Rosario Central,ST,72,155.45,71.21,Right,775000.0,3,44,75,1718,3,2,Medium,Low,1,86,64,55,65,34,72,77.67,61.33
19,60,Uruguay,Santa Clara,ST,75,179.83,77.11,Right,450000.0,3,34,68,1591,3,2,Medium,Low,1,69,57,48,51,44,69,68.67,52.0
23,71,Uruguay,Peñarol,GK,79,182.88,83.01,Right,2700000.0,0,12,30,1081,2,1,Medium,Medium,1,65,70,68,72,38,73,56.0,70.0
28,75,Uruguay,Peñarol,GK,75,155.45,78.93,Right,4900000.0,0,13,30,1174,2,1,Medium,Medium,1,77,73,70,74,32,69,58.67,72.33
26,71,Uruguay,Peñarol,LB,72,179.83,78.93,Right,2400000.0,0,69,76,1731,3,2,Medium,High,1,74,42,59,65,68,72,74.0,55.33
26,66,Uruguay,Peñarol,CB,69,188.98,87.09,Left,725000.0,0,48,74,1638,3,2,Low,High,1,65,44,49,54,64,79,72.67,49.0
36,68,Uruguay,Peñarol,CDM,68,173.74,64.86,Right,190000.0,0,43,72,1589,2,2,Low,High,1,56,35,59,49,65,80,69.33,47.67
22,65,Uruguay,CD Tondela,CB,74,182.88,81.19,Left,750000.0,3,39,68,1574,2,2,Low,Medium,1,68,40,47,54,65,70,68.67,47.0
21,67,Uruguay,Peñarol,CDM,79,179.83,71.21,Right,1300000.0,3,53,83,1792,3,2,High,Medium,1,80,54,62,59,62,79,80.67,58.33
23,56,Uruguay,Peñarol,CAM,64,176.78,71.21,Right,130000.0,0,39,59,1563,3,2,Medium,Low,1,65,54,54,56,47,57,60.33,54.67
21,65,Uruguay,Centro Atlético Fénix,CAM,76,179.83,72.12,Right,925000.0,0,57,60,1626,3,4,High,Low,1,79,59,61,68,38,50,63.0,62.67
18,71,Uruguay,Peñarol,RM,87,179.83,64.86,Right,4900000.0,1,67,75,1729,3,3,High,Low,1,84,62,64,73,27,61,73.33,66.33
19,65,Uruguay,Peñarol,RB,83,176.78,67.13,Right,1100000.0,0,63,77,1655,3,2,Medium,Low,1,81,41,54,58,58,72,76.67,51.0
30,69,Uruguay,LDU Quito,RM,69,176.78,77.11,Right,1000000.0,0,60,68,1580,3,2,High,Medium,1,79,66,59,71,30,43,63.33,65.33
22,70,Uruguay,Nacional de Montevideo,CAM,80,173.74,72.12,Right,2800000.0,0,60,76,1869,4,2,Medium,Medium,1,71,65,68,71,63,63,70.0,68.0
24,73,Uruguay,Nacional de Montevideo,CB,80,188.98,84.82,Right,5000000.0,0,37,71,1602,2,2,Low,High,1,64,33,53,48,76,75,70.0,44.67
18,59,Uruguay,Nacional de Montevideo,GK,72,155.75,83.01,Right,230000.0,0,10,40,993,1,1,Medium,Medium,1,60,58,75,60,25,55,51.67,64.33
21,68,Uruguay,Nacional de Montevideo,ST,79,182.88,78.02,Left,1600000.0,0,45,40,1548,3,2,High,Low,1,62,66,50,63,25,61,54.33,59.67
21,72,Uruguay,Nacional de Montevideo,RM,79,176.78,69.85,Right,4400000.0,0,71,78,1990,3,3,High,Medium,1,86,65,68,75,60,74,79.33,69.33
24,71,Uruguay,Nacional de Montevideo,CB,77,179.83,82.1,Right,2900000.0,0,66,86,1744,2,2,Medium,High,1,78,40,57,61,66,91,85.0,52.67
21,62,Uruguay,Nacional de Montevideo,CDM,72,179.83,69.85,Right,475000.0,0,60,65,1720,2,2,Medium,High,1,55,51,61,64,57,73,64.33,58.67
20,67,Uruguay,Nacional de Montevideo,CB,75,182.88,72.12,Right,1000000.0,0,60,62,1606,3,2,Medium,High,1,63,42,50,53,69,67,64.0,48.33
27,62,Uruguay,Centro Atlético Fénix,ST,62,155.75,79.83,Right,325000.0,2,51,68,1491,3,2,Medium,Low,1,58,62,50,61,29,61,62.33,57.67
36,64,Uruguay,Centro Atlético Fénix,RB,64,176.78,68.04,Right,80000.0,0,70,58,1541,2,2,Low,Medium,1,53,34,57,53,63,54,55.0,48.0
22,64,Uruguay,Centro Atlético Fénix,CAM,74,155.45,78.93,Right,725000.0,1,57,84,1726,2,2,Low,Medium,1,65,58,59,66,58,75,74.67,61.0
19,58,Uruguay,Centro Atlético Fénix,LM,73,182.88,74.84,Left,275000.0,3,64,73,1585,2,3,High,High,1,75,49,56,62,49,56,68.0,55.67
22,65,Uruguay,Centro Atlético Fénix,ST,75,155.45,71.21,Right,875000.0,1,45,66,1681,4,2,High,Low,1,74,63,51,66,37,67,69.0,60.0
17,54,Uruguay,Centro Atlético Fénix,RM,69,176.78,64.86,Right,130000.0,3,47,70,1407,3,2,Medium,High,1,70,49,51,54,26,58,66.0,51.33
22,62,Uruguay,Centro Atlético Fénix,LM,71,155.45,66.22,Left,475000.0,2,70,65,1470,2,3,High,Low,1,75,51,57,66,32,46,62.0,58.0
24,66,Uruguay,Centro Atlético Fénix,CB,68,182.88,79.83,Right,700000.0,2,55,73,1558,2,2,Low,Low,1,66,36,52,52,66,72,70.33,46.67
35,71,Ecuador,Independiente del Valle,CAM,71,167.64,67.13,Right,1000000.0,0,59,78,1866,3,3,Medium,Medium,1,66,70,65,76,50,64,69.33,70.33
28,72,Argentina,Independiente del Valle,CB,73,185.93,78.02,Right,3000000.0,0,36,69,1543,2,2,Low,Medium,1,58,26,48,53,69,80,69.0,42.33
30,73,Ecuador,Independiente del Valle,GK,74,182.88,78.93,Right,3100000.0,1,14,20,978,2,1,Medium,Medium,1,71,72,73,70,22,75,55.33,71.67
22,66,Ecuador,Independiente del Valle,CB,73,182.88,72.12,Left,825000.0,1,60,78,1599,3,2,Medium,Medium,1,68,39,54,52,65,73,73.0,48.33
20,68,Ecuador,Independiente del Valle,RWB,76,179.83,68.04,Right,1200000.0,3,71,78,1704,3,2,Medium,Medium,1,79,52,57,64,62,63,73.33,57.67
23,62,Ecuador,Independiente del Valle,CB,69,155.45,73.03,Right,375000.0,1,62,70,1525,2,2,High,Medium,1,68,42,47,48,61,74,70.67,45.67
22,68,Ecuador,Independiente del Valle,ST,74,185.93,64.86,Right,1200000.0,2,45,69,1656,3,2,High,Low,1,64,64,54,63,35,74,69.0,60.33
29,66,Uruguay,Universidad Católica del Ecuador,CB,67,155.75,74.84,Right,600000.0,3,39,67,1590,2,2,Low,Medium,1,52,45,47,51,65,70,63.0,47.67
27,66,Ecuador,Universidad Católica del Ecuador,RB,67,170.69,59.87,Right,650000.0,1,61,53,1594,2,2,High,Medium,1,77,31,57,55,66,67,65.67,47.67
25,67,Ecuador,Universidad Católica del Ecuador,RW,70,182.88,69.85,Right,950000.0,3,68,54,1670,3,2,Medium,Low,1,75,62,63,67,32,65,64.67,64.0
25,65,Ecuador,Querétaro,LW,68,179.83,74.84,Right,675000.0,0,62,35,1628,3,3,Medium,Low,1,86,58,59,70,35,60,60.33,62.33
22,66,Ecuador,Universidad Católica del Ecuador,LB,71,155.45,74.84,Left,750000.0,3,64,76,1665,2,3,High,Medium,1,67,40,54,56,63,67,70.0,50.0
19,57,Sweden,Helsingborgs IF,CB,70,185.93,81.19,Right,180000.0,1,25,54,1312,3,2,Medium,Medium,1,57,27,39,46,56,66,59.0,37.33
21,62,Netherlands,FC Twente,CB,74,173.74,74.84,Right,500000.0,0,46,63,1618,2,2,Medium,Medium,1,65,43,52,60,60,66,64.67,51.67
20,54,Guyana,Cheltenham Town,RM,67,188.98,73.94,Right,120000.0,0,50,50,1517,3,2,Medium,Medium,1,67,45,54,55,50,58,58.33,51.33
20,64,Netherlands,FC Utrecht,CB,76,185.93,68.04,Right,750000.0,3,42,55,1539,3,2,Medium,Medium,1,73,33,50,52,63,65,64.33,45.0
21,66,Mexico,Guadalajara,CB,75,155.75,78.02,Left,925000.0,0,34,67,1534,3,2,Low,High,1,66,36,46,49,66,71,68.0,43.67
21,69,Portugal,Os Belenenses,CB,81,185.93,77.11,Left,1700000.0,2,35,73,1550,2,2,Medium,High,1,64,34,46,47,69,73,70.0,42.33
20,60,Argentina,Club Atlético Huracán,LB,72,155.45,74.84,Left,350000.0,2,55,70,1469,2,2,Medium,Medium,1,69,27,43,56,57,64,67.67,42.0
22,75,Uruguay,Club América,ST,83,155.75,79.83,Left,10000000.0,3,34,67,1722,3,3,Medium,Medium,1,73,77,49,68,26,75,71.67,64.67
19,53,Romania,FC Botoşani,CB,68,188.98,79.83,Right,120000.0,4,30,52,1321,2,2,Medium,High,1,59,35,36,36,52,61,57.33,35.67
18,53,Norway,Stabæk Fotball,GK,73,185.93,69.85,Right,100000.0,2,10,27,821,2,1,Medium,Medium,1,55,54,50,53,29,53,45.0,52.33
21,64,Norway,Stabæk Fotball,LM,76,179.83,69.85,Left,800000.0,1,55,70,1682,4,3,High,Medium,1,86,58,54,68,41,64,73.33,60.0
20,69,Brazil,Shakhtar Donetsk,CB,82,185.93,76.2,Right,1900000.0,3,20,63,1502,3,2,Medium,High,1,65,33,48,42,72,65,64.33,41.0
16,49,Australia,Melbourne City FC,CAM,71,176.78,67.13,Right,60000.0,1,37,43,1326,3,2,Medium,Medium,1,72,44,44,53,30,45,53.33,47.0
17,57,England,Arsenal,ST,74,185.93,74.84,Right,210000.0,0,42,59,1397,3,2,High,Medium,1,67,56,46,55,22,52,59.33,52.33
17,50,Northern Ireland,Portsmouth,LM,72,155.45,59.87,Left,60000.0,2,45,51,1299,3,3,High,Medium,1,82,48,40,52,22,43,58.67,46.67
21,59,South Africa,Aarhus GF,LM,74,173.74,59.87,Left,350000.0,3,56,58,1430,4,3,Medium,Medium,1,80,50,50,65,24,45,61.0,55.0
19,64,Spain,Real Betis,ST,80,192.02,68.95,Right,975000.0,0,32,46,1462,3,4,High,Low,1,68,63,46,63,23,59,57.67,57.33
20,56,Germany,1. FC Nürnberg,CAM,71,155.75,73.03,Right,200000.0,1,52,42,1456,3,3,Medium,Medium,1,65,50,54,59,40,37,48.0,54.33
17,59,England,Southampton,CB,72,185.93,77.11,Right,240000.0,0,36,59,1358,3,2,Medium,Medium,1,61,31,39,34,58,67,62.33,34.67
18,56,Republic of Ireland,Southampton,LWB,70,155.45,73.03,Left,170000.0,0,56,64,1412,2,2,Medium,Medium,1,71,30,46,55,52,57,64.0,43.67
20,60,England,Burnley,CAM,68,155.45,69.85,Right,300000.0,0,50,62,1600,3,2,Medium,Medium,1,60,53,58,62,50,53,58.33,57.67
20,63,Romania,Astra Giurgiu,LM,77,173.74,67.13,Left,800000.0,4,59,74,1594,3,3,Medium,Medium,1,75,59,58,65,30,50,66.33,60.67
18,65,France,Paris Saint-Germain,ST,80,155.45,78.93,Right,1100000.0,1,38,52,1557,3,3,High,Medium,1,81,66,49,64,25,56,63.0,59.67
16,59,England,Arsenal,CAM,76,155.75,74.84,Right,300000.0,0,54,55,1568,3,2,High,Medium,1,63,52,61,62,36,52,56.67,58.33
18,54,England,Wolverhampton Wanderers,CAM,75,173.74,62.14,Right,150000.0,0,49,52,1527,3,2,High,Medium,1,63,51,54,58,46,42,52.33,54.33
18,65,England,Manchester United,CB,83,182.88,78.02,Right,1000000.0,0,42,61,1611,3,2,High,High,1,76,39,54,59,64,68,68.33,50.67
18,62,Sweden,AIK,LB,76,155.45,68.95,Left,575000.0,1,58,62,1568,3,3,Medium,Medium,1,76,34,54,61,57,58,65.33,49.67
18,62,Italy,Empoli,CDM,80,155.45,72.12,Right,625000.0,0,56,72,1711,3,2,Medium,Medium,1,67,41,63,64,61,63,67.33,56.0
19,59,Germany,1. FSV Mainz 05,CDM,75,182.88,72.12,Right,325000.0,2,42,40,1510,3,2,Low,Medium,1,55,45,55,57,58,54,49.67,52.33
19,57,Germany,1. FSV Mainz 05,RM,74,179.83,69.85,Right,220000.0,2,59,58,1619,3,2,Medium,Medium,1,64,48,58,60,54,51,57.67,55.33
19,61,Cameroon,Chamois Niortais Football Club,LB,74,179.83,64.86,Left,425000.0,2,57,53,1506,3,2,High,Medium,1,75,31,56,60,56,43,57.0,49.0
19,61,Austria,SK Rapid Wien,CAM,75,179.83,66.22,Right,525000.0,0,48,69,1601,2,2,Medium,Medium,1,70,51,58,69,45,53,64.0,59.33
18,58,Austria,SKN St. Pölten,CB,73,155.75,69.85,Right,250000.0,0,48,54,1479,3,2,Medium,Medium,1,64,31,53,57,56,60,59.33,47.0
24,58,Germany,FC Ingolstadt 04,CB,64,182.88,81.19,Left,150000.0,0,54,54,1509,3,2,Medium,Medium,1,65,34,49,50,55,65,61.33,44.33
18,54,England,Cardiff City,ST,70,185.93,68.04,Right,140000.0,0,35,61,1480,3,2,Medium,Medium,1,68,47,50,54,43,63,64.0,50.33
17,63,DR Congo,Stade Rennais FC,GK,76,195.07,93.89,Right,500000.0,1,10,22,873,2,1,Medium,Medium,1,65,60,58,61,17,64,50.33,59.67
19,49,Republic of Ireland,Cork City,CB,61,188.98,79.83,Right,45000.0,0,25,61,1178,2,2,Low,Medium,1,62,24,29,33,47,61,61.33,28.67
17,51,Wales,Portsmouth,LB,74,155.75,74.84,Left,70000.0,0,41,61,1343,3,2,Medium,Medium,1,62,32,44,46,45,58,60.33,40.67
29,67,Peru,Sport Huancayo,LW,67,173.74,68.95,Right,750000.0,0,67,68,1650,4,2,High,Medium,1,83,57,59,70,31,51,67.33,62.0
28,65,Peru,Sport Huancayo,LW,65,179.83,69.85,Left,550000.0,0,66,67,1711,2,2,High,Medium,1,73,58,59,69,32,67,69.0,62.0
38,64,Bolivia,Jorge Wilstermann,RB,64,176.78,73.94,Right,80000.0,0,66,59,1644,3,2,Medium,High,1,70,39,59,60,62,62,63.67,52.67
25,69,Peru,Alianza Lima,RWB,72,155.45,69.85,Right,1200000.0,0,68,86,1843,2,2,High,Low,1,72,56,62,69,63,66,74.67,62.33
26,65,Peru,Cusco FC,RB,68,173.74,67.13,Right,600000.0,0,52,73,1584,2,2,Medium,Medium,1,74,45,53,63,62,59,68.67,53.67
30,67,Peru,Deportivo Binacional,RB,67,179.83,73.94,Right,600000.0,0,69,75,1487,3,2,Medium,Low,1,71,33,47,65,64,64,70.0,48.33
24,63,Peru,Deportivo Binacional,RB,67,173.74,66.22,Right,425000.0,3,68,66,1447,2,2,Medium,Low,1,60,34,51,51,59,52,59.33,45.33
21,70,Ecuador,Barcelona Sporting Club,RB,76,173.74,57.15,Right,2200000.0,3,70,71,1613,2,2,Medium,Medium,1,76,27,58,59,68,61,69.33,48.0
34,66,Peru,Sport Huancayo,RB,66,179.83,69.85,Right,230000.0,0,69,72,1852,3,2,Medium,High,1,70,53,69,66,62,70,70.67,62.67
20,64,Peru,Sport Huancayo,RWB,73,173.74,64.86,Right,625000.0,0,66,70,1716,3,2,Medium,High,1,71,54,60,62,59,66,69.0,58.67
22,61,Peru,Cusco FC,RM,68,179.83,63.05,Right,350000.0,0,45,74,1639,4,2,Medium,Low,1,85,48,53,60,49,67,75.33,53.67
19,65,Bolivia,Jorge Wilstermann,LM,81,179.83,69.85,Left,1200000.0,0,65,62,1590,2,2,High,Medium,1,77,59,56,68,40,58,65.67,61.0
22,59,Peru,Alianza Lima,RW,66,155.75,73.03,Right,220000.0,2,53,63,1535,4,3,High,Low,1,83,58,51,58,39,54,66.67,55.67
25,65,Peru,Club Atlético Grau,RM,68,155.75,78.02,Right,675000.0,0,66,68,1636,3,2,High,Low,1,72,62,59,66,31,64,68.0,62.33
17,65,Paraguay,Olimpia Asunción,ST,82,179.83,68.04,Right,1100000.0,0,35,66,1494,3,2,High,Low,1,66,67,44,55,25,69,67.0,55.33
28,60,Argentina,Club Atlético Tigre,ST,60,155.45,79.83,Right,210000.0,1,37,64,1473,3,2,Medium,Low,1,49,62,49,56,30,68,60.33,55.67
25,68,Peru,Deportivo Binacional,ST,71,185.93,83.91,Right,1100000.0,0,51,75,1627,3,3,High,Low,1,71,69,51,68,29,59,68.33,62.67
26,57,Venezuela,Caracas FC,ST,60,155.45,83.01,Right,130000.0,0,47,66,1572,3,2,Medium,Low,1,63,53,50,52,39,72,67.0,51.67
20,65,Ecuador,Famalicão,ST,75,188.98,76.2,Left,875000.0,0,34,55,1528,4,3,High,Medium,1,67,66,48,62,29,59,60.33,58.67
22,68,Ecuador,Barcelona Sporting Club,ST,72,155.75,81.19,Right,1200000.0,2,40,58,1634,3,2,Medium,Low,1,65,66,50,64,41,72,65.0,60.0
34,67,Paraguay,Sport Huancayo,ST,67,185.93,82.1,Right,400000.0,0,64,40,1748,3,2,High,Low,1,67,67,62,65,36,65,57.33,64.67
21,62,Peru,Deportivo Binacional,CAM,66,170.69,62.14,Right,400000.0,3,38,75,1536,3,2,Medium,Medium,1,70,53,55,62,38,65,70.0,56.67
28,68,Peru,Sport Huancayo,CAM,68,173.74,67.13,Right,900000.0,0,60,60,1800,4,4,High,Medium,1,65,68,65,72,45,62,62.33,68.33
24,54,Peru,Alianza Lima,CB,62,182.88,76.2,Left,90000.0,0,35,61,1269,3,2,Low,Low,1,53,31,43,37,50,67,60.33,37.0
31,70,Peru,Deportivo Binacional,CB,70,182.88,79.83,Right,1300000.0,0,40,72,1573,2,2,Low,Medium,1,61,42,50,54,69,73,68.67,48.67
23,63,Venezuela,Caracas FC,CB,70,195.07,78.93,Left,475000.0,0,35,62,1385,2,2,Low,Medium,1,57,30,43,45,62,69,62.67,39.33
34,65,Peru,Sport Huancayo,CB,65,155.75,81.19,Right,200000.0,0,51,77,1652,2,2,Low,High,1,72,48,52,47,63,75,74.67,49.0
32,64,Paraguay,River Plate Asunción,CB,64,179.83,73.94,Left,300000.0,3,54,59,1665,3,2,Low,High,1,64,51,57,49,62,69,64.0,52.33
22,68,Peru,CF Fuenlabrada,CDM,78,192.02,84.82,Right,1300000.0,4,35,90,1606,3,3,High,Medium,1,63,37,55,53,67,74,75.67,48.33
31,70,Peru,Melgar FBC,CDM,70,176.78,64.86,Left,1300000.0,3,33,83,1609,2,2,Low,Medium,1,57,36,59,61,64,74,71.33,52.0
30,64,Peru,Deportivo Binacional,CDM,64,173.74,78.02,Right,375000.0,0,35,73,1530,3,2,Medium,Low,1,55,36,52,51,63,66,64.67,46.33
25,61,Paraguay,Deportivo Binacional,CDM,65,155.75,78.02,Right,300000.0,0,39,72,1520,2,2,Medium,Medium,1,68,40,53,50,58,64,68.0,47.67
32,63,Brazil,Barcelona Sporting Club,CDM,63,182.88,78.93,Right,240000.0,0,41,77,1502,3,2,Low,Medium,1,53,42,51,51,60,70,66.67,48.0
30,66,Peru,Sport Huancayo,CDM,66,173.74,66.22,Right,525000.0,0,48,70,1630,3,2,Medium,High,1,58,43,61,58,63,65,64.33,54.0
29,65,Peru,Sport Huancayo,CDM,65,176.78,69.85,Right,475000.0,0,41,72,1509,3,2,Medium,High,1,57,35,56,52,62,68,65.67,47.67
20,63,Peru,Sport Huancayo,CDM,80,179.83,68.95,Right,775000.0,3,57,62,1733,2,2,Medium,High,1,65,57,60,59,62,67,64.67,58.67
27,63,Peru,Deportivo Binacional,CDM,64,179.83,73.03,Right,375000.0,0,50,73,1554,3,2,Medium,High,1,50,39,58,59,59,65,62.67,52.0
24,59,Peru,Alianza Lima,GK,63,185.93,78.02,Right,150000.0,0,12,41,1077,2,1,Medium,Medium,1,59,60,58,56,45,57,52.33,58.0
35,70,Peru,Deportivo Binacional,GK,70,182.88,78.02,Right,475000.0,0,11,34,1114,2,1,Medium,Medium,1,72,75,68,65,49,70,58.67,69.33
40,61,Peru,Sport Huancayo,GK,61,182.88,78.02,Right,25000.0,0,11,33,1143,1,1,Medium,Medium,1,59,59,61,63,50,60,50.67,61.0
25,58,Peru,Alianza Lima,CDM,61,179.83,71.21,Left,140000.0,0,59,62,1557,2,2,Low,Low,1,53,39,55,56,54,65,60.0,50.0
32,66,Peru,Deportivo Binacional,LB,66,155.45,78.93,Left,400000.0,0,69,75,1534,2,2,Medium,Low,1,71,32,56,58,61,59,68.33,48.67
25,57,Peru,Deportivo Binacional,LB,58,173.74,69.85,Left,110000.0,3,52,69,1442,2,2,Medium,Low,1,72,35,49,48,51,59,66.67,44.0
29,69,Bolivia,Nacional Potosí,LB,69,155.45,73.94,Left,875000.0,3,58,92,1655,2,2,High,Medium,1,85,37,56,54,64,60,79.0,49.0
30,66,Bolivia,Club Bolívar,LM,66,179.83,72.12,Right,600000.0,0,70,79,1570,3,3,Medium,Medium,1,73,60,61,65,32,44,65.33,62.0
23,65,Peru,Deportivo Binacional,RM,74,167.64,58.06,Right,825000.0,0,60,78,1514,3,3,High,Low,1,78,54,59,66,27,56,70.67,59.67
19,61,Peru,Deportivo Binacional,CAM,68,155.45,63.05,Right,350000.0,3,45,64,1387,3,2,Medium,Medium,1,67,49,54,60,31,49,60.0,54.33
19,56,Thailand,Cerezo Osaka,CAM,67,179.83,58.06,Right,150000.0,2,47,55,1450,3,2,Medium,Medium,1,71,54,50,64,22,42,56.0,56.0
20,58,Japan,Hokkaido Consadole Sapporo,CAM,68,179.83,63.05,Right,210000.0,0,54,50,1496,2,3,Medium,Medium,1,70,50,56,63,30,49,56.33,56.33
21,57,Colombia,Jaguares de Córdoba,CB,65,185.93,69.85,Right,140000.0,2,44,65,1476,2,2,Medium,Medium,1,66,36,48,49,53,65,65.33,44.33
19,57,Romania,Astra Giurgiu,GK,72,192.02,82.1,Right,190000.0,1,16,22,947,2,1,Medium,Medium,1,58,57,49,56,26,54,44.67,54.0
18,63,Republic of Ireland,Borussia Mönchengladbach,CAM,80,179.83,69.85,Right,750000.0,2,48,48,1559,3,2,Medium,Medium,1,72,53,58,72,31,46,55.33,61.0
23,62,Germany,SSV Jahn Regensburg,ST,68,155.75,73.03,Right,425000.0,2,36,60,1569,4,2,High,Medium,1,69,67,50,68,24,55,61.33,61.67
23,71,Czech Republic,SK Slavia Praha,CB,76,192.02,83.91,Right,2900000.0,1,41,71,1747,3,2,Medium,Medium,1,60,56,59,62,71,77,69.33,59.0
17,61,Argentina,Estudiantes de La Plata,LW,80,170.69,59.87,Right,500000.0,1,55,39,1549,3,3,Medium,Medium,1,73,60,54,68,35,37,49.67,60.67
17,50,Switzerland,FC Lugano,CB,74,155.75,73.03,Right,60000.0,3,22,52,1163,3,2,Medium,Medium,1,54,24,31,34,50,58,54.67,29.67
23,66,Uruguay,Liverpool Fútbol Club,ST,74,155.45,76.2,Right,950000.0,3,38,51,1524,3,3,High,Low,1,68,67,48,59,24,60,59.67,58.0
23,72,Czech Republic,SK Slavia Praha,LM,80,188.98,83.91,Left,4600000.0,3,68,83,1974,4,3,Medium,High,1,75,70,68,72,62,77,78.33,70.0
18,57,Mexico,Club Necaxa,ST,74,173.74,64.86,Right,220000.0,0,41,53,1414,3,2,Medium,Medium,1,61,61,46,57,23,43,52.33,54.67
18,61,Venezuela,Estudiantes de Mérida,ST,74,188.98,77.11,Right,450000.0,3,38,68,1428,2,3,Medium,Medium,1,74,55,48,63,18,56,66.0,55.33
20,68,Spain,Granada CF,ST,77,182.88,71.21,Right,1400000.0,3,52,60,1608,3,3,Medium,Medium,1,75,69,56,72,23,54,63.0,65.67
18,53,Switzerland,Servette FC,RM,74,176.78,59.87,Right,130000.0,1,43,61,1476,3,2,Medium,Medium,1,67,40,52,55,47,49,59.0,49.0
18,55,Australia,Perth Glory,CDM,68,185.93,79.83,Right,140000.0,0,42,63,1546,3,2,Medium,High,1,67,42,53,52,55,65,65.0,49.0
16,52,Australia,Perth Glory,ST,70,188.98,79.83,Right,100000.0,0,44,58,1330,3,2,High,Medium,1,63,53,37,51,21,62,61.0,47.0
19,50,Republic of Ireland,Waterford FC,RB,60,155.45,73.03,Right,40000.0,0,45,53,1291,2,2,Medium,Medium,1,62,30,38,49,46,52,55.67,39.0
21,55,Colombia,Independiente Medellín,LB,65,155.75,72.12,Left,120000.0,0,49,58,1386,2,2,High,Medium,1,78,28,40,54,48,57,64.33,40.67
19,63,Spain,Deportivo de La Coruña,RB,76,155.45,68.95,Right,625000.0,0,59,73,1522,3,3,Medium,Medium,1,69,33,48,57,61,50,64.0,46.0
20,66,Spain,Málaga CF,LB,78,176.78,62.14,Left,1100000.0,2,59,74,1584,3,3,Medium,Medium,1,73,35,51,66,62,57,68.0,50.67
29,66,Peru,Audax Italiano,CF,66,176.78,68.04,Right,625000.0,0,59,61,1789,4,2,High,Medium,1,71,68,61,67,35,59,63.67,65.33
22,58,Venezuela,Caracas FC,CAM,66,176.78,72.12,Right,190000.0,3,39,68,1455,3,2,Medium,Low,1,66,52,52,60,35,57,63.67,54.67
26,59,Venezuela,Aragua FC,CAM,60,179.83,74.84,Right,180000.0,3,39,80,1576,4,4,Medium,Medium,1,63,50,55,56,42,64,69.0,53.67
27,63,Venezuela,Caracas FC,CB,63,155.45,77.11,Right,325000.0,0,25,54,1335,2,2,Low,Low,1,40,28,42,46,62,70,54.67,38.67
23,61,Venezuela,Aragua FC,CB,66,155.45,78.02,Right,300000.0,3,33,60,1372,2,2,Medium,Medium,1,55,31,45,46,61,66,60.33,40.67
23,67,Peru,Club Atlético Grau,CDM,72,179.83,68.95,Right,925000.0,3,58,68,1800,3,2,Medium,High,1,69,60,64,56,64,69,68.67,60.0
33,65,Venezuela,Caracas FC,CDM,65,155.45,77.11,Right,275000.0,0,45,81,1648,4,2,Low,Medium,1,69,43,56,59,62,70,73.33,52.67
19,64,Venezuela,Caracas FC,CAM,73,155.45,63.96,Left,675000.0,3,47,79,1705,3,2,Medium,Medium,1,59,58,61,65,55,66,68.0,61.33
27,69,Uruguay,Unión de Santa Fe,CDM,70,173.74,74.84,Right,1100000.0,0,55,48,1805,3,2,Low,High,1,58,52,66,67,67,67,57.67,61.67
25,68,Ecuador,Delfín SC,CDM,70,155.75,82.1,Right,975000.0,0,55,90,1840,3,2,Medium,High,1,72,61,63,65,64,76,79.33,63.0
23,68,Uruguay,Nacional de Montevideo,CAM,75,179.83,64.86,Left,1200000.0,3,47,84,1807,2,3,High,Medium,1,65,64,62,69,54,74,74.33,65.0
29,66,Venezuela,Caracas FC,GK,66,195.07,88.9,Right,450000.0,0,10,45,1203,2,1,Medium,Medium,1,69,64,66,64,57,66,60.0,64.67
24,59,Venezuela,Caracas FC,GK,67,155.45,69.85,Left,180000.0,0,15,37,1102,2,1,Medium,Medium,1,58,59,60,57,53,56,50.33,58.67
28,65,Venezuela,Aragua FC,GK,67,182.88,73.94,Left,475000.0,3,13,25,1087,2,1,Medium,Medium,1,61,63,62,65,38,65,50.33,63.33
21,59,Venezuela,Aragua FC,LB,66,155.45,66.22,Left,200000.0,3,44,63,1440,2,2,Low,Medium,1,68,37,47,44,57,60,63.67,42.67
30,67,Peru,Club Atlético Grau,LM,67,173.74,64.86,Left,725000.0,3,70,69,1752,2,3,High,Medium,1,70,60,64,69,42,68,69.0,64.33
24,66,Venezuela,Caracas FC,LM,69,179.83,68.95,Left,825000.0,1,67,81,1584,3,3,High,Low,1,69,53,61,67,43,58,69.33,60.33
19,66,Venezuela,Caracas FC,RB,73,173.74,63.05,Right,775000.0,1,67,78,1539,2,2,Medium,Low,1,75,39,54,54,58,49,67.33,49.0
26,67,Uruguay,Peñarol,RB,69,176.78,71.21,Right,800000.0,0,69,64,1695,2,2,Medium,Low,1,77,39,57,65,63,65,68.67,53.67
29,69,Ecuador,LDU Quito,RB,69,155.75,83.01,Right,875000.0,2,66,74,1645,3,3,High,Medium,1,77,33,59,70,64,65,72.0,54.0
26,65,Venezuela,Caracas FC,RM,65,167.64,66.22,Right,575000.0,0,65,72,1643,3,3,High,Low,1,68,54,60,69,41,63,67.67,61.0
